captured_at,generation_mode,api_id,model,duration,resolution,aspect_ratio,audio_setting,points,status
2026-08-26,text-to-video,761,Seedance 2.5,26,1080p,21:9,not_billed,9792,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,480p,16:9,not_billed,1898,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,480p,9:16,not_billed,1900,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,480p,4:3,not_billed,1865,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,480p,1:1,not_billed,1814,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,480p,3:4,not_billed,1865,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,480p,21:9,not_billed,1898,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,720p,16:9,not_billed,4082,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,720p,9:16,not_billed,4082,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,720p,4:3,not_billed,4108,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,720p,1:1,not_billed,4082,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,720p,3:4,not_billed,4108,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,720p,21:9,not_billed,4102,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,1080p,16:9,not_billed,10103,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,1080p,9:16,not_billed,10103,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,1080p,4:3,not_billed,10118,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,1080p,1:1,not_billed,10103,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,1080p,3:4,not_billed,10118,ok
2026-08-26,text-to-video,761,Seedance 2.5,27,1080p,21:9,not_billed,10168,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,480p,16:9,not_billed,1968,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,480p,9:16,not_billed,1970,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,480p,4:3,not_billed,1934,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,480p,1:1,not_billed,1881,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,480p,3:4,not_billed,1934,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,480p,21:9,not_billed,1968,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,720p,16:9,not_billed,4233,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,720p,9:16,not_billed,4233,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,720p,4:3,not_billed,4260,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,720p,1:1,not_billed,4233,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,720p,3:4,not_billed,4260,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,720p,21:9,not_billed,4254,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,1080p,16:9,not_billed,10478,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,1080p,9:16,not_billed,10478,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,1080p,4:3,not_billed,10493,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,1080p,1:1,not_billed,10478,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,1080p,3:4,not_billed,10493,ok
2026-08-26,text-to-video,761,Seedance 2.5,28,1080p,21:9,not_billed,10545,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,480p,16:9,not_billed,2038,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,480p,9:16,not_billed,2041,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,480p,4:3,not_billed,2003,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,480p,1:1,not_billed,1948,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,480p,3:4,not_billed,2003,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,480p,21:9,not_billed,2038,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,720p,16:9,not_billed,4384,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,720p,9:16,not_billed,4384,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,720p,4:3,not_billed,4412,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,720p,1:1,not_billed,4384,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,720p,3:4,not_billed,4412,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,720p,21:9,not_billed,4406,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,1080p,16:9,not_billed,10852,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,1080p,9:16,not_billed,10852,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,1080p,4:3,not_billed,10868,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,1080p,1:1,not_billed,10852,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,1080p,3:4,not_billed,10868,ok
2026-08-26,text-to-video,761,Seedance 2.5,29,1080p,21:9,not_billed,10921,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,480p,16:9,not_billed,2109,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,480p,9:16,not_billed,2111,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,480p,4:3,not_billed,2072,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,480p,1:1,not_billed,2016,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,480p,3:4,not_billed,2072,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,480p,21:9,not_billed,2109,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,720p,16:9,not_billed,4536,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,720p,9:16,not_billed,4536,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,720p,4:3,not_billed,4564,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,720p,1:1,not_billed,4536,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,720p,3:4,not_billed,4564,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,720p,21:9,not_billed,4558,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,1080p,16:9,not_billed,11226,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,1080p,9:16,not_billed,11226,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,1080p,4:3,not_billed,11243,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,1080p,1:1,not_billed,11226,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,1080p,3:4,not_billed,11243,ok
2026-08-26,text-to-video,761,Seedance 2.5,30,1080p,21:9,not_billed,11298,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,480p,16:9,not_billed,184,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,480p,9:16,not_billed,185,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,480p,4:3,not_billed,181,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,480p,1:1,not_billed,176,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,480p,3:4,not_billed,181,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,480p,21:9,not_billed,184,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,720p,16:9,not_billed,397,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,720p,9:16,not_billed,397,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,720p,4:3,not_billed,399,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,720p,1:1,not_billed,397,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,720p,3:4,not_billed,399,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,720p,21:9,not_billed,399,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,1080p,16:9,not_billed,991,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,1080p,9:16,not_billed,991,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,1080p,4:3,not_billed,992,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,1080p,1:1,not_billed,991,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,1080p,3:4,not_billed,992,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,1080p,21:9,not_billed,997,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,4k,16:9,not_billed,2021,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,4k,9:16,not_billed,2021,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,4k,4:3,not_billed,2021,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,4k,1:1,not_billed,2021,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,4k,3:4,not_billed,2021,ok
2026-08-26,text-to-video,752,Seedance 2.0,4,4k,21:9,not_billed,2021,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,480p,16:9,not_billed,231,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,480p,9:16,not_billed,231,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,480p,4:3,not_billed,227,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,480p,1:1,not_billed,220,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,480p,3:4,not_billed,227,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,480p,21:9,not_billed,231,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,720p,16:9,not_billed,496,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,720p,9:16,not_billed,496,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,720p,4:3,not_billed,499,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,720p,1:1,not_billed,496,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,720p,3:4,not_billed,499,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,720p,21:9,not_billed,499,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,1080p,16:9,not_billed,1239,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,1080p,9:16,not_billed,1239,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,1080p,4:3,not_billed,1241,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,1080p,1:1,not_billed,1239,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,1080p,3:4,not_billed,1241,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,1080p,21:9,not_billed,1247,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,4k,16:9,not_billed,2527,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,4k,9:16,not_billed,2527,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,4k,4:3,not_billed,2527,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,4k,1:1,not_billed,2527,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,4k,3:4,not_billed,2527,ok
2026-08-26,text-to-video,752,Seedance 2.0,5,4k,21:9,not_billed,2527,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,480p,16:9,not_billed,277,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,480p,9:16,not_billed,277,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,480p,4:3,not_billed,272,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,480p,1:1,not_billed,264,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,480p,3:4,not_billed,272,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,480p,21:9,not_billed,277,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,720p,16:9,not_billed,596,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,720p,9:16,not_billed,596,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,720p,4:3,not_billed,599,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,720p,1:1,not_billed,596,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,720p,3:4,not_billed,599,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,720p,21:9,not_billed,599,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,1080p,16:9,not_billed,1487,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,1080p,9:16,not_billed,1487,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,1080p,4:3,not_billed,1489,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,1080p,1:1,not_billed,1487,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,1080p,3:4,not_billed,1489,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,1080p,21:9,not_billed,1496,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,4k,16:9,not_billed,3032,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,4k,9:16,not_billed,3032,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,4k,4:3,not_billed,3032,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,4k,1:1,not_billed,3032,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,4k,3:4,not_billed,3032,ok
2026-08-26,text-to-video,752,Seedance 2.0,6,4k,21:9,not_billed,3032,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,480p,16:9,not_billed,323,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,480p,9:16,not_billed,323,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,480p,4:3,not_billed,317,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,480p,1:1,not_billed,309,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,480p,3:4,not_billed,317,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,480p,21:9,not_billed,323,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,720p,16:9,not_billed,695,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,720p,9:16,not_billed,695,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,720p,4:3,not_billed,699,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,720p,1:1,not_billed,695,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,720p,3:4,not_billed,699,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,720p,21:9,not_billed,698,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,1080p,16:9,not_billed,1735,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,1080p,9:16,not_billed,1735,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,1080p,4:3,not_billed,1737,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,1080p,1:1,not_billed,1735,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,1080p,3:4,not_billed,1737,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,1080p,21:9,not_billed,1746,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,4k,16:9,not_billed,3538,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,4k,9:16,not_billed,3538,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,4k,4:3,not_billed,3538,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,4k,1:1,not_billed,3538,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,4k,3:4,not_billed,3538,ok
2026-08-26,text-to-video,752,Seedance 2.0,7,4k,21:9,not_billed,3538,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,480p,16:9,not_billed,369,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,480p,9:16,not_billed,370,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,480p,4:3,not_billed,363,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,480p,1:1,not_billed,353,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,480p,3:4,not_billed,363,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,480p,21:9,not_billed,369,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,720p,16:9,not_billed,794,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,720p,9:16,not_billed,794,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,720p,4:3,not_billed,799,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,720p,1:1,not_billed,794,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,720p,3:4,not_billed,799,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,720p,21:9,not_billed,798,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,1080p,16:9,not_billed,1982,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,1080p,9:16,not_billed,1982,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,1080p,4:3,not_billed,1985,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,1080p,1:1,not_billed,1982,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,1080p,3:4,not_billed,1985,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,1080p,21:9,not_billed,1995,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,4k,16:9,not_billed,4043,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,4k,9:16,not_billed,4043,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,4k,4:3,not_billed,4043,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,4k,1:1,not_billed,4043,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,4k,3:4,not_billed,4043,ok
2026-08-26,text-to-video,752,Seedance 2.0,8,4k,21:9,not_billed,4043,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,480p,16:9,not_billed,415,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,480p,9:16,not_billed,416,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,480p,4:3,not_billed,408,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,480p,1:1,not_billed,397,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,480p,3:4,not_billed,408,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,480p,21:9,not_billed,415,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,720p,16:9,not_billed,894,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,720p,9:16,not_billed,894,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,720p,4:3,not_billed,899,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,720p,1:1,not_billed,894,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,720p,3:4,not_billed,899,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,720p,21:9,not_billed,898,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,1080p,16:9,not_billed,2230,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,1080p,9:16,not_billed,2230,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,1080p,4:3,not_billed,2234,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,1080p,1:1,not_billed,2230,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,1080p,3:4,not_billed,2234,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,1080p,21:9,not_billed,2245,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,4k,16:9,not_billed,4548,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,4k,9:16,not_billed,4548,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,4k,4:3,not_billed,4549,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,4k,1:1,not_billed,4548,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,4k,3:4,not_billed,4549,ok
2026-08-26,text-to-video,752,Seedance 2.0,9,4k,21:9,not_billed,4549,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,480p,16:9,not_billed,462,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,480p,9:16,not_billed,462,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,480p,4:3,not_billed,454,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,480p,1:1,not_billed,441,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,480p,3:4,not_billed,454,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,480p,21:9,not_billed,462,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,720p,16:9,not_billed,993,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,720p,9:16,not_billed,993,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,720p,4:3,not_billed,999,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,720p,1:1,not_billed,993,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,720p,3:4,not_billed,999,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,720p,21:9,not_billed,998,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,1080p,16:9,not_billed,2478,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,1080p,9:16,not_billed,2478,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,1080p,4:3,not_billed,2482,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,1080p,1:1,not_billed,2478,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,1080p,3:4,not_billed,2482,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,1080p,21:9,not_billed,2494,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,4k,16:9,not_billed,5054,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,4k,9:16,not_billed,5054,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,4k,4:3,not_billed,5054,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,4k,1:1,not_billed,5054,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,4k,3:4,not_billed,5054,ok
2026-08-26,text-to-video,752,Seedance 2.0,10,4k,21:9,not_billed,5054,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,480p,16:9,not_billed,508,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,480p,9:16,not_billed,508,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,480p,4:3,not_billed,499,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,480p,1:1,not_billed,485,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,480p,3:4,not_billed,499,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,480p,21:9,not_billed,508,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,720p,16:9,not_billed,1092,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,720p,9:16,not_billed,1092,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,720p,4:3,not_billed,1099,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,720p,1:1,not_billed,1092,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,720p,3:4,not_billed,1099,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,720p,21:9,not_billed,1098,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,1080p,16:9,not_billed,2726,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,1080p,9:16,not_billed,2726,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,1080p,4:3,not_billed,2730,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,1080p,1:1,not_billed,2726,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,1080p,3:4,not_billed,2730,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,1080p,21:9,not_billed,2743,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,4k,16:9,not_billed,5559,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,4k,9:16,not_billed,5559,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,4k,4:3,not_billed,5560,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,4k,1:1,not_billed,5559,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,4k,3:4,not_billed,5560,ok
2026-08-26,text-to-video,752,Seedance 2.0,11,4k,21:9,not_billed,5559,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,480p,16:9,not_billed,554,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,480p,9:16,not_billed,555,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,480p,4:3,not_billed,544,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,480p,1:1,not_billed,529,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,480p,3:4,not_billed,544,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,480p,21:9,not_billed,554,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,720p,16:9,not_billed,1192,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,720p,9:16,not_billed,1192,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,720p,4:3,not_billed,1199,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,720p,1:1,not_billed,1192,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,720p,3:4,not_billed,1199,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,720p,21:9,not_billed,1198,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,1080p,16:9,not_billed,2974,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,1080p,9:16,not_billed,2974,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,1080p,4:3,not_billed,2978,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,1080p,1:1,not_billed,2974,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,1080p,3:4,not_billed,2978,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,1080p,21:9,not_billed,2993,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,4k,16:9,not_billed,6065,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,4k,9:16,not_billed,6065,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,4k,4:3,not_billed,6065,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,4k,1:1,not_billed,6065,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,4k,3:4,not_billed,6065,ok
2026-08-26,text-to-video,752,Seedance 2.0,12,4k,21:9,not_billed,6065,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,480p,16:9,not_billed,600,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,480p,9:16,not_billed,601,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,480p,4:3,not_billed,590,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,480p,1:1,not_billed,574,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,480p,3:4,not_billed,590,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,480p,21:9,not_billed,600,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,720p,16:9,not_billed,1291,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,720p,9:16,not_billed,1291,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,720p,4:3,not_billed,1299,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,720p,1:1,not_billed,1291,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,720p,3:4,not_billed,1299,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,720p,21:9,not_billed,1297,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,1080p,16:9,not_billed,3222,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,1080p,9:16,not_billed,3222,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,1080p,4:3,not_billed,3226,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,1080p,1:1,not_billed,3222,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,1080p,3:4,not_billed,3226,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,1080p,21:9,not_billed,3242,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,4k,16:9,not_billed,6570,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,4k,9:16,not_billed,6570,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,4k,4:3,not_billed,6571,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,4k,1:1,not_billed,6570,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,4k,3:4,not_billed,6571,ok
2026-08-26,text-to-video,752,Seedance 2.0,13,4k,21:9,not_billed,6570,ok
2026-08-26,text-to-video,752,Seedance 2.0,14,480p,16:9,not_billed,646,ok
2026-08-26,text-to-video,752,Seedance 2.0,14,480p,9:16,not_billed,647,ok
2026-08-26,text-to-video,752,Seedance 2.0,14,480p,4:3,not_billed,635,ok
2026-08-26,text-to-video,752,Seedance 2.0,14,480p,1:1,not_billed,618,ok
